Product_ID,Product_Name,Category,Sub_Category,Price,Customer_Age,Customer_Gender,Purchase_History,Review_Rating,Review_Sentiment,Product_new
P1619,Microwave,Home Appliances,Washing Machine,876.31,27,Male,20,5,Positive,MicrowaveHola
P1620,Tablet,Electronics,Smartwatches,1043.36,49,Female,19,5,Positive,TabletHola
P1621,Soccer Ball,Sports,Football,376.55,38,Male,19,5,Very Positive,Soccer BallHola
P1622,Bluetooth Speaker,Electronics,Headphones,556.09,34,Male,21,5,Positive,Bluetooth SpeakerHola
P1623,Headphones,Electronics,Speakers,974.23,29,Male,34,5,Very Positive,HeadphonesHola
P1624,Bicycle,Sports,Football,695.04,21,Female,36,5,Very Positive,BicycleHola
P1625,Bicycle,Sports,Basketball,68.0,62,Female,1,3,Positive,BicycleHola
P1626,Football,Sports,Yoga Mat,289.53,47,Female,21,5,Positive,FootballHola
P1627,Air Conditioner,Home Appliances,Microwave,837.73,63,Female,10,4,Positive,Air ConditionerHola
P1628,Bicycle,Sports,Bicycle,352.49,59,Male,4,5,Very Positive,BicycleHola
P1629,Headphones,Electronics,Speakers,379.28,54,Female,9,4,Very Positive,HeadphonesHola
P1630,Bluetooth Speaker,Electronics,Speakers,1083.37,26,Male,41,5,Positive,Bluetooth SpeakerHola
P1631,Dishwasher,Home Appliances,Refrigerator,417.89,42,Male,25,4,Very Positive,DishwasherHola
P1632,Foundation,Beauty,Nail Polish,60.29,64,Female,17,3,Positive,FoundationHola
P1633,Headphones,Electronics,Laptops,442.43,24,Female,36,4,Very Positive,HeadphonesHola
P1634,Shoes,Clothing,Dresses,28.66,44,Male,24,2,Negative,ShoesHola
P1635,Dress,Clothing,T-Shirts,46.05,60,Male,2,1,Negative,DressHola
P1636,Dining Table,Furniture,Sofa,1073.53,29,Female,34,4,Positive,Dining TableHola
P1637,Dining Table,Furniture,Sofa,1113.81,34,Male,15,5,Positive,Dining TableHola
P1638,Couch,Furniture,Cabinet,538.07,48,Female,22,4,Positive,CouchHola
P1639,Jacket,Clothing,Pants,88.6,24,Female,11,4,Neutral,JacketHola
P1640,Dining Table,Furniture,Table,1247.68,40,Female,11,5,Very Positive,Dining TableHola
P1641,Lipstick,Beauty,Makeup,148.22,18,Male,10,3,Neutral,LipstickHola
P1642,Basketball,Sports,Football,651.15,47,Female,21,5,Very Positive,BasketballHola
P1643,Shoes,Clothing,Jackets,139.42,30,Male,17,5,Neutral,ShoesHola
P1644,Wireless Mouse,Electronics,Speakers,50.04,48,Male,15,3,Positive,Wireless MouseHola
P1645,Air Conditioner,Home Appliances,Microwave,318.97,41,Male,11,5,Very Positive,Air ConditionerHola
P1646,Dishwasher,Home Appliances,Air Conditioner,101.56,24,Male,30,4,Positive,DishwasherHola
P1647,Smartphone,Electronics,Tablets,466.33,25,Female,26,4,Positive,SmartphoneHola
P1648,Dining Table,Furniture,Cabinet,1006.57,44,Male,23,5,Positive,Dining TableHola
P1649,Tablet,Electronics,Headphones,124.46,64,Female,11,4,Neutral,TabletHola
P1650,Dining Table,Furniture,Sofa,478.79,63,Female,4,4,Positive,Dining TableHola
P1651,Dishwasher,Home Appliances,Refrigerator,964.64,45,Female,19,4,Positive,DishwasherHola
P1652,Chair,Furniture,Cabinet,1073.69,41,Female,28,4,Very Positive,ChairHola
P1653,Bicycle,Sports,Bicycle,32.65,55,Female,3,1,Negative,BicycleHola
P1654,Football,Sports,Football,664.4,58,Male,0,4,Very Positive,FootballHola
P1655,T-Shirt,Clothing,Shoes,132.36,40,Female,16,5,Neutral,T-ShirtHola
P1656,Pants,Clothing,T-Shirts,12.22,54,Female,11,3,Negative,PantsHola
P1657,Shoes,Clothing,Pants,173.73,30,Male,19,3,Positive,ShoesHola
P1658,Foundation,Beauty,Nail Polish,168.23,60,Male,12,5,Neutral,FoundationHola
P1659,Jacket,Clothing,Pants,102.14,24,Female,46,5,Neutral,JacketHola
P1660,Headphones,Electronics,Tablets,1379.64,49,Female,30,5,Positive,HeadphonesHola
P1661,Soccer Ball,Sports,Tennis Racket,799.62,25,Male,11,4,Very Positive,Soccer BallHola
P1662,Nail Polish,Beauty,Nail Polish,82.7,55,Female,19,5,Positive,Nail PolishHola
P1663,Headphones,Electronics,Speakers,256.49,44,Male,18,5,Positive,HeadphonesHola
P1664,Skincare Cream,Beauty,Hair Care,69.15,60,Female,17,3,Positive,Skincare CreamHola
P1665,Jacket,Clothing,Dresses,13.62,21,Female,20,2,Neutral,JacketHola
P1666,Foundation,Beauty,Fragrance,127.68,54,Male,16,4,Neutral,FoundationHola
P1667,Wireless Mouse,Electronics,Speakers,948.65,18,Female,41,5,Very Positive,Wireless MouseHola
P1668,Refrigerator,Home Appliances,Refrigerator,604.77,58,Male,15,4,Positive,RefrigeratorHola
P1669,Perfume,Beauty,Makeup,32.64,25,Male,49,1,Neutral,PerfumeHola
P1670,Nail Polish,Beauty,Fragrance,22.22,43,Female,16,1,Neutral,Nail PolishHola
P1671,Chair,Furniture,Cabinet,493.87,41,Female,21,5,Positive,ChairHola
P1672,Bookshelf,Furniture,Sofa,816.49,45,Male,11,5,Positive,BookshelfHola
P1673,Microwave,Home Appliances,Vacuum Cleaner,993.68,23,Male,8,5,Positive,MicrowaveHola
P1674,Dining Table,Furniture,Bookshelf,1137.09,18,Female,9,5,Positive,Dining TableHola
P1675,Dress,Clothing,Pants,70.42,36,Male,10,5,Positive,DressHola
P1676,Couch,Furniture,Chair,623.16,40,Female,24,5,Positive,CouchHola
P1677,Microwave,Home Appliances,Vacuum Cleaner,768.55,36,Male,27,5,Positive,MicrowaveHola
P1678,Wireless Mouse,Electronics,Mobile Phones,162.66,63,Male,16,4,Neutral,Wireless MouseHola
P1679,Pants,Clothing,Jackets,42.56,50,Female,6,3,Negative,PantsHola
P1680,Wireless Mouse,Electronics,Laptops,69.54,38,Female,25,5,Positive,Wireless MouseHola
P1681,Headphones,Electronics,Speakers,1152.71,51,Female,0,5,Positive,HeadphonesHola
P1682,Chair,Furniture,Bookshelf,893.81,52,Female,5,4,Very Positive,ChairHola
P1683,Foundation,Beauty,Hair Care,115.28,64,Male,5,4,Neutral,FoundationHola
P1684,Nail Polish,Beauty,Nail Polish,55.01,52,Male,10,4,Neutral,Nail PolishHola
P1685,Nail Polish,Beauty,Nail Polish,31.44,31,Male,23,2,Negative,Nail PolishHola
P1686,Perfume,Beauty,Fragrance,9.36,31,Female,14,2,Neutral,PerfumeHola
P1687,Shampoo,Beauty,Makeup,141.25,45,Female,13,5,Positive,ShampooHola
P1688,Washing Machine,Home Appliances,Washing Machine,547.0,45,Male,26,4,Positive,Washing MachineHola
P1689,Air Conditioner,Home Appliances,Air Conditioner,126.27,29,Female,6,5,Positive,Air ConditionerHola
P1690,Smartphone,Electronics,Speakers,1073.31,48,Female,16,4,Very Positive,SmartphoneHola
P1691,Pants,Clothing,Pants,168.39,64,Female,10,3,Positive,PantsHola
P1692,Sofa,Furniture,Table,500.75,30,Male,27,5,Positive,SofaHola
P1693,Jacket,Clothing,Pants,82.46,42,Male,22,3,Positive,JacketHola
P1694,Wireless Mouse,Electronics,Tablets,362.89,54,Female,4,4,Positive,Wireless MouseHola
P1695,Cabinet,Furniture,Sofa,916.53,49,Female,18,5,Positive,CabinetHola
P1696,Sweater,Clothing,Pants,110.52,27,Male,25,3,Neutral,SweaterHola
P1697,Headphones,Electronics,Smartwatches,802.66,62,Male,18,5,Very Positive,HeadphonesHola
P1698,Laptop,Electronics,Speakers,551.38,27,Male,15,5,Very Positive,LaptopHola
P1699,Sofa,Furniture,Sofa,1194.94,52,Female,19,4,Very Positive,SofaHola
P1700,Skincare Cream,Beauty,Hair Care,87.21,61,Female,15,4,Neutral,Skincare CreamHola
P1701,Shampoo,Beauty,Makeup,30.22,38,Male,22,1,Neutral,ShampooHola
P1702,Basketball,Sports,Yoga Mat,44.34,29,Male,7,3,Negative,BasketballHola
P1703,Football,Sports,Tennis Racket,56.35,59,Male,2,5,Positive,FootballHola
P1704,Football,Sports,Bicycle,780.06,51,Male,1,4,Positive,FootballHola
P1705,Basketball,Sports,Yoga Mat,206.46,25,Female,15,5,Positive,BasketballHola
P1706,Sweater,Clothing,Pants,51.19,34,Female,19,5,Positive,SweaterHola
P1707,Shoes,Clothing,Sweaters,125.4,43,Female,17,4,Positive,ShoesHola
P1708,Microwave,Home Appliances,Air Conditioner,568.28,63,Female,2,4,Very Positive,MicrowaveHola
P1709,Dining Table,Furniture,Chair,1413.58,46,Male,22,4,Very Positive,Dining TableHola
P1710,Foundation,Beauty,Makeup,98.99,64,Male,16,5,Positive,FoundationHola
P1711,Skincare Cream,Beauty,Fragrance,175.47,61,Female,4,4,Positive,Skincare CreamHola
P1712,T-Shirt,Clothing,Jackets,85.7,47,Male,23,3,Positive,T-ShirtHola
P1713,Tennis Racket,Sports,Yoga Mat,684.18,38,Male,29,5,Positive,Tennis RacketHola
P1714,Sofa,Furniture,Bookshelf,915.06,35,Male,23,4,Positive,SofaHola
P1715,Sweater,Clothing,Pants,145.74,46,Female,18,5,Neutral,SweaterHola
P1716,Headphones,Electronics,Tablets,1355.34,58,Male,9,5,Positive,HeadphonesHola
P1717,Tablet,Electronics,Mobile Phones,564.97,32,Female,16,4,Very Positive,TabletHola
P1718,Jacket,Clothing,T-Shirts,78.59,64,Male,17,5,Positive,JacketHola
P1719,Vacuum Cleaner,Home Appliances,Washing Machine,934.8,47,Male,14,5,Very Positive,Vacuum CleanerHola
P1720,Bookshelf,Furniture,Sofa,1114.54,32,Male,30,4,Positive,BookshelfHola
P1721,Yoga Mat,Sports,Yoga Mat,253.45,35,Male,17,4,Positive,Yoga MatHola
P1722,Football,Sports,Tennis Racket,334.09,20,Female,35,5,Very Positive,FootballHola
P1723,Laptop,Electronics,Headphones,1137.9,44,Female,26,5,Very Positive,LaptopHola
P1724,Bluetooth Speaker,Electronics,Laptops,316.98,54,Male,16,4,Very Positive,Bluetooth SpeakerHola
P1725,Wireless Mouse,Electronics,Mobile Phones,1223.97,27,Female,38,5,Very Positive,Wireless MouseHola
P1726,Microwave,Home Appliances,Washing Machine,420.92,63,Female,2,4,Positive,MicrowaveHola
P1727,Couch,Furniture,Bookshelf,846.0,47,Female,27,5,Positive,CouchHola
P1728,Couch,Furniture,Chair,866.08,58,Female,9,4,Positive,CouchHola
P1729,Bluetooth Speaker,Electronics,Tablets,525.74,22,Female,13,5,Positive,Bluetooth SpeakerHola
P1730,Laptop,Electronics,Headphones,389.95,20,Male,35,5,Very Positive,LaptopHola
P1731,Tennis Racket,Sports,Basketball,693.23,37,Male,16,4,Positive,Tennis RacketHola
P1732,Tennis Racket,Sports,Bicycle,75.61,35,Male,23,4,Neutral,Tennis RacketHola
P1733,Sofa,Furniture,Bookshelf,887.09,62,Female,4,5,Positive,SofaHola
P1734,Perfume,Beauty,Skin Care,87.69,45,Male,10,3,Neutral,PerfumeHola
P1735,Cabinet,Furniture,Table,648.54,60,Female,12,4,Very Positive,CabinetHola
P1736,Dining Table,Furniture,Bookshelf,713.42,64,Male,18,5,Very Positive,Dining TableHola
P1737,Foundation,Beauty,Fragrance,14.33,48,Female,28,1,Negative,FoundationHola
P1738,Skincare Cream,Beauty,Fragrance,53.55,45,Male,27,4,Positive,Skincare CreamHola
P1739,Cabinet,Furniture,Sofa,358.96,46,Female,12,4,Very Positive,CabinetHola
P1740,Shampoo,Beauty,Skin Care,194.84,63,Male,7,4,Neutral,ShampooHola
P1741,Wireless Mouse,Electronics,Smartwatches,91.26,38,Male,13,4,Positive,Wireless MouseHola
P1742,Chair,Furniture,Chair,1162.24,41,Female,24,5,Positive,ChairHola
P1743,Chair,Furniture,Table,620.5,60,Female,18,5,Positive,ChairHola
P1744,Lipstick,Beauty,Hair Care,63.11,62,Male,6,3,Neutral,LipstickHola
P1745,Couch,Furniture,Table,420.87,51,Male,3,4,Very Positive,CouchHola
P1746,T-Shirt,Clothing,Dresses,191.97,54,Female,18,5,Neutral,T-ShirtHola
P1747,Shoes,Clothing,Shoes,157.66,41,Male,13,4,Positive,ShoesHola
P1748,Pants,Clothing,Pants,109.71,49,Female,27,5,Neutral,PantsHola
P1749,Dress,Clothing,Dresses,134.53,65,Male,7,3,Positive,DressHola
P1750,Microwave,Home Appliances,Washing Machine,346.23,39,Male,24,4,Very Positive,MicrowaveHola
P1751,Dishwasher,Home Appliances,Air Conditioner,801.91,34,Male,15,5,Positive,DishwasherHola
P1752,Air Conditioner,Home Appliances,Refrigerator,517.51,25,Female,29,4,Very Positive,Air ConditionerHola
P1753,Basketball,Sports,Yoga Mat,35.57,43,Female,18,2,Negative,BasketballHola
P1754,Nail Polish,Beauty,Fragrance,126.31,53,Male,17,4,Positive,Nail PolishHola
P1755,Washing Machine,Home Appliances,Microwave,583.96,30,Female,30,4,Positive,Washing MachineHola
P1756,Perfume,Beauty,Hair Care,135.33,35,Female,22,3,Neutral,PerfumeHola
P1757,Bluetooth Speaker,Electronics,Speakers,219.44,36,Male,24,5,Very Positive,Bluetooth SpeakerHola
P1758,Jacket,Clothing,Sweaters,62.08,53,Female,14,3,Positive,JacketHola
P1759,Jacket,Clothing,Dresses,108.25,33,Female,26,3,Positive,JacketHola
P1760,Shampoo,Beauty,Nail Polish,88.82,65,Male,13,5,Positive,ShampooHola
P1761,Jacket,Clothing,Dresses,108.35,18,Male,6,3,Positive,JacketHola
P1762,Nail Polish,Beauty,Fragrance,10.35,54,Male,15,1,Neutral,Nail PolishHola
P1763,Tablet,Electronics,Tablets,1311.06,53,Female,17,5,Very Positive,TabletHola
P1764,Perfume,Beauty,Fragrance,96.06,21,Female,32,5,Positive,PerfumeHola
P1765,Microwave,Home Appliances,Microwave,752.99,47,Female,25,5,Very Positive,MicrowaveHola
P1766,Wireless Mouse,Electronics,Smartwatches,364.77,58,Female,14,4,Positive,Wireless MouseHola
P1767,Smartwatch,Electronics,Headphones,339.87,41,Male,30,5,Very Positive,SmartwatchHola
P1768,Sofa,Furniture,Bookshelf,435.21,23,Female,34,4,Very Positive,SofaHola
P1769,Cabinet,Furniture,Sofa,955.53,60,Male,12,4,Positive,CabinetHola
P1770,Smartwatch,Electronics,Speakers,731.69,56,Female,20,4,Very Positive,SmartwatchHola
P1771,Vacuum Cleaner,Home Appliances,Vacuum Cleaner,934.18,65,Male,19,5,Very Positive,Vacuum CleanerHola
P1772,Shoes,Clothing,T-Shirts,149.76,60,Female,13,3,Positive,ShoesHola
P1773,Refrigerator,Home Appliances,Microwave,631.89,53,Female,18,4,Very Positive,RefrigeratorHola
P1774,Tablet,Electronics,Mobile Phones,440.2,26,Male,9,5,Positive,TabletHola
P1775,Bicycle,Sports,Bicycle,670.37,29,Male,15,5,Positive,BicycleHola
P1776,Microwave,Home Appliances,Washing Machine,705.83,58,Female,3,5,Very Positive,MicrowaveHola
P1777,Dishwasher,Home Appliances,Washing Machine,270.72,24,Male,36,4,Positive,DishwasherHola
P1778,Yoga Mat,Sports,Football,657.23,62,Female,4,4,Positive,Yoga MatHola
P1779,Skincare Cream,Beauty,Fragrance,173.9,63,Male,9,5,Positive,Skincare CreamHola
P1780,Football,Sports,Basketball,104.48,29,Male,48,5,Positive,FootballHola
P1781,Pants,Clothing,Dresses,165.8,41,Male,25,3,Neutral,PantsHola
P1782,Shoes,Clothing,Dresses,150.73,52,Female,16,5,Neutral,ShoesHola
P1783,Microwave,Home Appliances,Washing Machine,397.48,35,Male,12,5,Very Positive,MicrowaveHola
P1784,Basketball,Sports,Tennis Racket,100.02,39,Female,30,3,Positive,BasketballHola
P1785,Jeans,Clothing,Sweaters,115.89,50,Male,12,5,Positive,JeansHola
P1786,Basketball,Sports,Yoga Mat,627.57,30,Female,12,5,Positive,BasketballHola
P1787,Microwave,Home Appliances,Washing Machine,952.93,49,Female,23,5,Positive,MicrowaveHola
P1788,Microwave,Home Appliances,Washing Machine,634.32,22,Male,20,4,Positive,MicrowaveHola
P1789,Microwave,Home Appliances,Vacuum Cleaner,831.7,45,Female,19,4,Positive,MicrowaveHola
P1790,Soccer Ball,Sports,Basketball,297.67,53,Female,2,5,Positive,Soccer BallHola
P1791,Sofa,Furniture,Bookshelf,308.63,50,Male,20,5,Positive,SofaHola
P1792,Foundation,Beauty,Makeup,142.1,24,Male,22,5,Positive,FoundationHola
P1793,Tablet,Electronics,Smartwatches,930.26,31,Male,17,4,Positive,TabletHola
P1794,Laptop,Electronics,Laptops,776.64,56,Female,15,5,Very Positive,LaptopHola
P1795,Football,Sports,Football,524.85,28,Male,32,4,Very Positive,FootballHola
P1796,Vacuum Cleaner,Home Appliances,Vacuum Cleaner,257.25,20,Female,43,5,Very Positive,Vacuum CleanerHola
P1797,Refrigerator,Home Appliances,Refrigerator,131.63,47,Female,15,5,Neutral,RefrigeratorHola
P1798,Dress,Clothing,Dresses,23.77,40,Female,16,3,Negative,DressHola
P1799,Jacket,Clothing,Pants,160.17,49,Female,11,3,Neutral,JacketHola
P1800,Nail Polish,Beauty,Skin Care,199.51,50,Male,17,5,Positive,Nail PolishHola
P1801,Sofa,Furniture,Table,1206.96,36,Male,11,5,Positive,SofaHola
P1802,Refrigerator,Home Appliances,Washing Machine,881.37,58,Female,6,5,Positive,RefrigeratorHola
P1803,Nail Polish,Beauty,Makeup,63.79,39,Female,22,3,Positive,Nail PolishHola
P1804,Couch,Furniture,Chair,1297.48,59,Female,6,5,Positive,CouchHola
P1805,T-Shirt,Clothing,Pants,184.96,30,Male,15,5,Neutral,T-ShirtHola
P1806,Perfume,Beauty,Makeup,109.64,24,Female,22,4,Positive,PerfumeHola
P1807,Nail Polish,Beauty,Makeup,92.62,20,Female,12,3,Neutral,Nail PolishHola
P1808,Shampoo,Beauty,Fragrance,172.58,30,Male,11,4,Positive,ShampooHola
P1809,Football,Sports,Basketball,543.54,21,Male,38,5,Very Positive,FootballHola
P1810,Dining Table,Furniture,Cabinet,106.29,63,Male,19,5,Positive,Dining TableHola
P1811,Perfume,Beauty,Fragrance,55.5,30,Male,29,4,Neutral,PerfumeHola
P1812,Shoes,Clothing,Sweaters,113.49,29,Male,41,5,Neutral,ShoesHola
P1813,Shoes,Clothing,Dresses,183.37,59,Male,17,4,Positive,ShoesHola
P1814,Refrigerator,Home Appliances,Air Conditioner,449.32,50,Female,17,5,Positive,RefrigeratorHola
P1815,Jeans,Clothing,Pants,49.74,40,Female,29,1,Neutral,JeansHola
P1816,Bluetooth Speaker,Electronics,Smartwatches,222.14,26,Female,10,4,Very Positive,Bluetooth SpeakerHola
P1817,Tablet,Electronics,Smartwatches,1416.88,59,Male,19,4,Very Positive,TabletHola
P1818,Smartwatch,Electronics,Tablets,265.75,63,Female,19,5,Positive,SmartwatchHola
P1819,Skincare Cream,Beauty,Nail Polish,57.66,52,Male,1,3,Neutral,Skincare CreamHola
P1820,Air Conditioner,Home Appliances,Vacuum Cleaner,478.62,46,Male,30,4,Positive,Air ConditionerHola
P1821,Football,Sports,Football,305.41,21,Female,46,4,Very Positive,FootballHola
P1822,Dress,Clothing,Shoes,79.4,27,Male,31,4,Neutral,DressHola
P1823,Laptop,Electronics,Smartwatches,447.29,27,Female,10,5,Very Positive,LaptopHola
P1824,Cabinet,Furniture,Bookshelf,238.64,57,Female,1,4,Very Positive,CabinetHola
P1825,Couch,Furniture,Bookshelf,493.6,36,Female,16,5,Very Positive,CouchHola
P1826,Bluetooth Speaker,Electronics,Headphones,952.69,33,Female,23,5,Very Positive,Bluetooth SpeakerHola
P1827,Tablet,Electronics,Tablets,142.78,35,Female,21,3,Positive,TabletHola
P1828,Sweater,Clothing,Shoes,130.59,43,Male,28,5,Positive,SweaterHola
P1829,Football,Sports,Football,386.64,53,Male,17,5,Very Positive,FootballHola
P1830,Cabinet,Furniture,Table,1460.8,52,Female,17,5,Positive,CabinetHola
P1831,Bookshelf,Furniture,Chair,291.32,28,Male,18,5,Positive,BookshelfHola
P1832,Couch,Furniture,Chair,477.84,39,Male,20,5,Positive,CouchHola
P1833,Jeans,Clothing,T-Shirts,108.65,27,Male,50,3,Positive,JeansHola
P1834,Perfume,Beauty,Skin Care,180.81,42,Male,29,5,Neutral,PerfumeHola
P1835,Laptop,Electronics,Tablets,1171.75,20,Female,43,4,Positive,LaptopHola
P1836,Basketball,Sports,Bicycle,756.14,56,Female,5,5,Very Positive,BasketballHola
P1837,Smartwatch,Electronics,Tablets,1386.96,36,Female,28,4,Positive,SmartwatchHola
P1838,Sofa,Furniture,Table,1470.73,56,Female,8,4,Positive,SofaHola
P1839,Dining Table,Furniture,Table,328.86,55,Female,0,5,Very Positive,Dining TableHola
P1840,Dining Table,Furniture,Sofa,542.56,27,Female,26,4,Positive,Dining TableHola
P1841,Perfume,Beauty,Nail Polish,146.09,50,Male,20,3,Neutral,PerfumeHola
P1842,Foundation,Beauty,Fragrance,26.99,51,Female,3,1,Negative,FoundationHola
P1843,Dining Table,Furniture,Chair,947.6,50,Male,14,4,Very Positive,Dining TableHola
P1844,Foundation,Beauty,Nail Polish,185.29,23,Male,48,4,Positive,FoundationHola
P1845,Washing Machine,Home Appliances,Air Conditioner,654.8,47,Female,19,4,Very Positive,Washing MachineHola
P1846,Football,Sports,Basketball,15.32,38,Male,26,2,Negative,FootballHola
P1847,Sofa,Furniture,Chair,1458.25,57,Male,13,5,Very Positive,SofaHola
P1848,Yoga Mat,Sports,Basketball,48.82,57,Male,20,3,Negative,Yoga MatHola
P1849,Dining Table,Furniture,Cabinet,613.68,23,Female,12,5,Positive,Dining TableHola
P1850,Vacuum Cleaner,Home Appliances,Air Conditioner,227.62,49,Female,15,4,Very Positive,Vacuum CleanerHola
P1851,Washing Machine,Home Appliances,Refrigerator,136.98,63,Female,4,5,Neutral,Washing MachineHola
P1852,Dining Table,Furniture,Sofa,1271.01,54,Female,2,4,Very Positive,Dining TableHola
P1853,Microwave,Home Appliances,Vacuum Cleaner,79.65,62,Male,13,5,Neutral,MicrowaveHola
P1854,Jeans,Clothing,Sweaters,163.63,20,Female,34,4,Neutral,JeansHola
P1855,Bluetooth Speaker,Electronics,Headphones,874.01,58,Male,2,4,Very Positive,Bluetooth SpeakerHola
P1856,Bicycle,Sports,Basketball,325.95,24,Male,15,5,Positive,BicycleHola
P1857,Jacket,Clothing,Pants,31.19,61,Male,6,1,Neutral,JacketHola
P1858,Shoes,Clothing,T-Shirts,21.14,18,Male,41,1,Negative,ShoesHola
P1859,Foundation,Beauty,Nail Polish,125.81,58,Male,19,3,Positive,FoundationHola
P1860,Tablet,Electronics,Laptops,797.59,40,Female,21,4,Positive,TabletHola
P1861,Washing Machine,Home Appliances,Refrigerator,227.89,21,Male,27,5,Positive,Washing MachineHola
P1862,Lipstick,Beauty,Fragrance,24.74,24,Female,48,1,Neutral,LipstickHola
P1863,Skincare Cream,Beauty,Hair Care,45.91,52,Male,10,3,Negative,Skincare CreamHola
P1864,Yoga Mat,Sports,Tennis Racket,610.54,27,Male,6,5,Very Positive,Yoga MatHola
P1865,Vacuum Cleaner,Home Appliances,Microwave,99.95,54,Male,2,4,Neutral,Vacuum CleanerHola
P1866,Chair,Furniture,Chair,306.97,26,Male,10,5,Positive,ChairHola
P1867,Microwave,Home Appliances,Vacuum Cleaner,435.95,48,Female,28,4,Very Positive,MicrowaveHola
P1868,Jeans,Clothing,Pants,66.97,25,Female,42,4,Positive,JeansHola
P1869,Bicycle,Sports,Yoga Mat,21.58,48,Female,20,3,Neutral,BicycleHola
P1870,Skincare Cream,Beauty,Skin Care,155.89,21,Male,10,4,Positive,Skincare CreamHola
P1871,Headphones,Electronics,Tablets,1021.39,45,Male,27,5,Positive,HeadphonesHola
P1872,Basketball,Sports,Basketball,226.03,29,Female,36,5,Very Positive,BasketballHola
P1873,Soccer Ball,Sports,Yoga Mat,286.38,65,Female,13,4,Positive,Soccer BallHola
P1874,Bicycle,Sports,Bicycle,308.76,48,Male,12,5,Very Positive,BicycleHola
P1875,Wireless Mouse,Electronics,Mobile Phones,662.65,41,Male,30,4,Positive,Wireless MouseHola
P1876,Chair,Furniture,Cabinet,833.05,34,Male,29,4,Very Positive,ChairHola
P1877,Dining Table,Furniture,Chair,335.84,21,Male,34,5,Positive,Dining TableHola
P1878,Couch,Furniture,Table,1345.22,56,Male,1,4,Positive,CouchHola
P1879,Smartwatch,Electronics,Laptops,492.03,22,Male,7,5,Very Positive,SmartwatchHola
P1880,Tablet,Electronics,Smartwatches,1307.19,58,Male,15,5,Very Positive,TabletHola
